"RT","SERIALNO","DIVISION","SPORDER","PUMA","REGION","STATE","ADJINC","PWGTP","CIT","CITWP","COW","ENG","FER","GCL","GCM","GCR","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA","MIGSP","MSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","VPS","WAOB","Class"
"P","2023HU0134537",1,4,802,1,25,1019518,75,5,NA,1,3,NA,2,NA,NA,0,2,2,2,2,2,2,2,0,15,NA,2,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,1,0,1,0,0,20800,20,52,1,2020,1,291,999,8,NA,NA,1,NA,NA,2,11,8680,73,31,1200,NA,NA,6,2,NA,0,4220,NA,20800,20800,312,133,800,25,2,2,4,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,3,"No"
"P","2023HU1231332",1,1,607,1,25,1019518,77,1,NA,1,NA,NA,2,NA,NA,0,1,2,1,2,2,2,2,0,NA,NA,11,2,1,2,2,1,2,2019,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,15,19,0,2,0,14400,3000,10,16,NA,NA,4,999,999,NA,NA,NA,1,NA,NA,1,1,770,NA,NA,NA,NA,NA,1,1,NA,0,5110,4,3000,17400,25,292,600,25,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0192492",1,2,502,1,25,1019518,411,1,NA,1,NA,2,NA,NA,NA,0,2,2,2,1,2,2,2,0,30,3,1,2,1,2,1,1,2,2022,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,2,0,0,20000,25,52,1,NA,4,999,999,NA,3,NA,1,NA,NA,1,1,8680,82,37,NA,NA,NA,1,1,NA,0,4055,1,20000,20000,15,335,600,25,2,1,3,2,3000,2,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0190626",1,3,704,1,25,1019518,89,1,NA,1,NA,NA,NA,NA,NA,0,2,2,2,1,2,2,2,0,10,2,1,2,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,2,11,12,0,1,0,19000,8000,30,6,1,NA,2,998,26,NA,2,NA,1,NA,NA,1,1,8590,102,61,NA,NA,NA,6,1,NA,0,2722,NA,8000,27000,25,501,700,25,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0769250",1,1,606,1,25,1019518,57,1,NA,NA,NA,NA,1,4,1,2,2,1,1,2,2,2,2,1500,NA,NA,NA,2,1,2,2,1,2,1973,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,0,0,7000,1,NA,19,0,2,0,23000,0,NA,NA,2,NA,1,924,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,31500,25,484,NA,NA,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0919192",1,1,704,1,25,1019518,115,5,NA,4,3,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,10,NA,2,1,1,2,2,1,2,1978,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,6300,11,52,1,2012,1,275,999,8,NA,NA,1,NA,NA,1,5,8370,87,46,1200,700,25,1,2,NA,0,9130,NA,6300,6300,329,61,800,25,2,1,1,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,3,"No"
"P","2023HU0035345",1,1,701,1,25,1019518,75,1,NA,1,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,10,1,1,2,1,2,2,1,2,1983,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,2,0,0,42000,30,45,1,NA,2,142,26,NA,1,NA,1,NA,NA,1,1,8680,78,37,NA,NA,NA,1,1,NA,0,4110,4,42000,42000,25,501,700,25,2,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1163102",1,1,803,1,25,1019518,136,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,15,1,1,2,3,2,2,1,2,1986,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,200000,48,52,1,NA,1,88,999,NA,1,NA,1,6110,NA,1,1,8191,73,31,NA,NA,NA,4,1,NA,0,3258,4,200000,200000,36,501,800,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,NA,1,"No"
"P","2023HU0576335",1,2,403,1,25,1019518,254,1,NA,2,NA,2,2,NA,NA,0,1,2,2,1,2,2,2,0,10,1,1,2,1,2,2,1,2,2019,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,41100,36,52,1,NA,2,935,32,NA,1,NA,1,5200,NA,1,1,8191,84,43,NA,290,33,1,1,NA,0,3423,2,41100,41100,25,273,400,25,1,1,1,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,1,2,NA,1,"No"
"P","2023HU0644464",1,2,607,1,25,1019518,294,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,-2100,NA,NA,NA,2,1,2,2,1,2,2003,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,20,0,2,0,16500,0,NA,NA,NA,NA,4,999,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,14400,25,501,NA,NA,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0191210",1,2,901,1,25,1019518,49,1,NA,3,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,120,45,1,1,2,1,2,2,1,2,2007,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,105000,40,52,1,NA,2,50,935,NA,1,NA,1,2307,NA,1,1,7860,94,46,NA,NA,NA,1,1,NA,0,2300,2,105000,105120,25,501,900,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0005048",1,1,403,1,25,1019518,63,1,NA,3,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,30,1,1,2,1,2,2,1,2,1997,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,75000,37,52,1,NA,2,51,50,NA,1,NA,1,2307,NA,1,1,7860,94,49,NA,NA,NA,1,1,NA,0,2555,4,75000,75000,25,425,400,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0051474",1,2,612,1,25,1019518,130,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,1,2,2,1,2,1996,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,4800,50,4,1,NA,1,22,999,NA,NA,NA,1,6200,NA,1,1,7380,NA,NA,NA,NA,NA,1,1,NA,0,1050,NA,4800,4800,9,88,600,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0380680",1,1,201,1,25,1019518,65,1,NA,1,2,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,1,3,2,2,1,2,1995,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,3,0,0,30000,1,NA,21,0,2,0,0,0,NA,NA,2,NA,2,51,129,NA,NA,NA,3,3301,NA,1,1,4991,NA,NA,1170,NA,NA,4,1,NA,0,4760,2,0,30000,9,144,NA,NA,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU1298428",1,4,611,1,25,1019518,73,5,NA,1,2,NA,NA,NA,NA,2,2,1,2,2,2,2,2,0,20,NA,9,1,5,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,15,21,0,1,0,0,18000,60,15,1,2023,1,51,999,8,NA,NA,1,5008,2599,1,1,7870,80,37,1155,1,120,6,2,NA,0,2545,NA,18000,18000,120,114,800,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,1,NA,NA,NA,5,"No"
"P","2023GQ0033294",1,1,801,1,25,1019518,49,5,NA,NA,1,NA,NA,NA,NA,1,2,1,2,2,2,2,2,0,NA,NA,NA,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,3,15,19,0,1,0,0,0,NA,NA,2,2020,1,706,999,8,NA,NA,6,NA,NA,1,1,NA,NA,NA,2000,NA,NA,6,2,NA,NA,NA,NA,0,0,207,NA,NA,NA,1,2,3,6,4000,5,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,"No"
"P","2023HU0602018",1,2,1201,1,25,1019518,47,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,50000,NA,NA,11,2,1,2,2,1,2,1987,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,715000,20,52,1,NA,1,50,999,NA,NA,NA,1,3401,NA,1,1,9170,NA,NA,NA,NA,NA,1,1,NA,0,420,NA,715000,765000,11,501,1290,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU1410207",1,1,502,1,25,1019518,126,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,1,2,2,1,2,2018,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,100000,40,52,1,NA,1,939,999,NA,NA,NA,1,3700,NA,1,1,7380,NA,NA,NA,NA,NA,1,1,NA,0,1021,NA,100000,100000,50,501,500,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU1137053",1,3,1003,1,25,1019518,90,1,NA,1,NA,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,10,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,15,19,0,2,0,0,20000,10,40,1,NA,4,999,999,NA,1,NA,1,NA,NA,1,1,4971,184,111,NA,NA,NA,6,1,NA,0,9620,4,20000,20000,25,328,1000,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0957486",1,2,613,1,25,1019518,72,4,1981,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,35,1,1,2,1,2,2,1,2,2001,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,150000,70,52,1,1981,1,195,999,5,1,NA,1,6206,NA,1,1,570,101,55,NA,NA,NA,1,2,NA,0,800,NA,150000,150000,163,501,800,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,5,"No"
"P","2023HU0958762",1,1,601,1,25,1019518,33,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,0,NA,NA,NA,2,3,2,2,1,2,1981,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,60000,1,NA,22,0,2,0,0,0,NA,NA,2,NA,2,22,50,NA,NA,NA,6,2307,NA,1,1,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,4,0,60000,25,328,NA,NA,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0114562",1,6,505,1,25,1019518,128,1,NA,NA,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,3,15,19,0,1,0,0,0,NA,NA,2,NA,1,22,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,500,25,6,1,NA,0,NA,NA,0,0,25,0,NA,NA,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023GQ0060792",1,1,504,1,25,1019518,26,1,NA,1,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,2,0,0,0,3,15,19,0,1,0,0,10000,40,12,2,NA,2,32,50,NA,NA,NA,6,NA,NA,1,1,8590,NA,NA,NA,NA,NA,6,1,NA,NA,4220,NA,10000,10000,9,NA,NA,NA,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,1,"No"
"P","2023GQ0008461",1,1,706,1,25,1019518,60,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,NA,NA,NA,2,2,2,2,1,2,1989,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,1400,1,NA,21,0,2,0,18000,0,NA,NA,NA,NA,4,999,999,NA,NA,NA,6,6107,NA,1,1,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,0,19400,25,NA,NA,NA,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,NA,2,1,NA,NA,NA,1,"Yes"
"P","2023HU0224796",1,1,611,1,25,1019518,69,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,5,NA,10,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,24,3500,1,0,0,50000,40,45,1,NA,2,50,237,NA,NA,NA,1,3301,NA,1,19,7870,107,67,NA,900,36,6,1,NA,0,2400,NA,53500,53500,6,342,600,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0362202",1,1,504,1,25,1019518,71,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,10,1,1,2,1,2,2,1,2,1996,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,2,0,0,48000,32,52,1,NA,2,26,51,NA,1,NA,1,NA,NA,1,1,8191,96,55,NA,NA,NA,1,1,NA,0,5400,4,48000,48000,25,501,500,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023GQ0083268",1,1,905,1,25,1019518,27,1,NA,NA,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,14000,1,NA,18,0,1,0,0,0,NA,NA,2,NA,1,902,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0,14000,25,91,NA,NA,2,1,2,2,3000,2,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU0009285",1,2,503,1,25,1019518,401,1,NA,1,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,35,1,1,2,1,2,2,1,2,2004,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,2,0,0,45000,40,52,1,NA,2,26,51,NA,1,NA,1,NA,NA,1,1,8191,77,31,NA,500,25,1,1,NA,0,5400,2,45000,45000,25,501,500,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023GQ0138635",1,1,505,1,25,1019518,3,1,NA,1,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,3,16,21,0,1,0,0,0,NA,NA,2,NA,1,939,999,NA,NA,NA,6,2107,NA,1,1,4380,NA,NA,NA,NA,NA,6,1,NA,NA,1108,NA,0,0,25,NA,NA,NA,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,NA,1,2,NA,NA,NA,1,"No"
"P","2023HU0814882",1,1,1003,1,25,1019518,44,1,NA,4,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,15,1,1,2,3,2,2,1,2,2010,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,80000,40,52,1,NA,2,50,26,NA,1,NA,1,2406,NA,1,1,7860,82,40,NA,NA,NA,4,1,NA,0,2320,2,80000,80000,25,394,1000,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0440914",1,2,610,1,25,1019518,94,1,NA,2,NA,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,2019,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,22,0,2,0,0,29900,35,40,2,NA,4,999,999,NA,NA,NA,6,5003,NA,1,1,7870,NA,NA,NA,NA,NA,1,1,NA,0,2545,4,29900,29900,25,501,NA,NA,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0016388",1,1,803,1,25,1019518,32,1,NA,1,NA,NA,NA,NA,NA,2,1,1,2,2,2,2,2,0,30,1,1,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,80000,40,52,1,NA,4,999,999,NA,1,NA,1,5501,NA,1,1,5181,109,64,NA,800,25,6,1,NA,0,4700,NA,80000,80000,25,501,800,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0804185",1,4,401,1,25,1019518,410,1,NA,1,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,15,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,40700,44,52,NA,NA,4,999,999,NA,1,NA,1,NA,NA,1,1,8770,91,49,NA,NA,NA,6,1,NA,0,7210,NA,40700,40700,25,471,400,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0612937",1,2,905,1,25,1019518,350,5,NA,1,2,2,2,NA,NA,0,1,2,2,2,2,2,2,0,30,1,1,1,1,2,2,1,2,2012,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,5000,30,21,1,2013,1,998,999,8,1,NA,1,2300,NA,1,1,8470,94,49,4545,900,25,1,2,NA,0,2300,3,5000,5000,165,501,900,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,5,"No"
"P","2023HU0377478",1,2,906,1,25,1019518,54,1,NA,6,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,2,3,2,2,1,2,1988,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,16,0,1,0,12000,0,NA,NA,2,NA,1,935,999,NA,NA,NA,6,NA,NA,1,1,770,NA,NA,NA,NA,NA,4,1,NA,0,6260,NA,0,12000,44,76,NA,NA,2,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1297111",1,1,608,1,25,1019518,93,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1980,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,22900,1,NA,22,0,2,0,21700,0,NA,NA,2,NA,1,22,999,NA,NA,NA,6,6107,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,4,0,44600,23,501,NA,NA,1,1,4,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,NA,1,"Yes"
"P","2023HU0657889",1,1,1101,1,25,1019518,52,4,2012,1,NA,2,2,NA,NA,0,2,2,2,1,2,2,2,0,142,NA,2,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,2,0,0,14000,30,52,1,1985,1,301,999,5,NA,NA,1,NA,NA,1,1,5392,99,31,NA,NA,NA,6,2,NA,0,5240,4,14000,14000,324,501,600,25,2,1,3,2,3000,2,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,3,"No"
"P","2023HU1138768",1,1,1102,1,25,1019518,99,1,NA,2,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,2,2,1980,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,27600,0,12000,1,NA,16,0,2,0,15600,0,NA,NA,2,NA,2,22,50,NA,NA,NA,6,NA,NA,1,1,8191,NA,NA,NA,NA,NA,1,1,NA,0,5740,4,0,55200,25,501,NA,NA,1,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1224532",1,1,1301,1,25,1019518,79,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,2000,40,1,1,2,1,2,2,2,2,2002,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,100000,42,52,1,NA,1,935,999,NA,1,NA,1,2602,NA,1,1,7860,84,37,NA,NA,NA,1,1,NA,0,2310,NA,100000,102000,33,501,900,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU0279548",1,3,601,1,25,1019518,89,1,NA,1,NA,2,NA,NA,NA,0,1,2,2,2,2,2,2,0,5,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,15,19,0,2,0,0,5000,25,12,1,NA,2,50,22,NA,1,NA,1,NA,NA,1,1,8590,83,43,NA,NA,NA,6,1,NA,0,4435,4,5000,5000,25,501,290,33,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0054181",1,1,403,1,25,1019518,45,1,NA,6,1,2,2,NA,NA,2,2,1,2,2,2,2,2,0,5,NA,12,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,20,70000,2,0,0,0,40,52,1,NA,1,84,999,NA,NA,NA,1,NA,NA,1,1,7072,119,79,1210,NA,NA,6,1,NA,0,810,4,70000,70000,25,444,400,25,1,2,4,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1350390",1,4,903,1,25,1019518,299,1,NA,1,NA,2,NA,NA,NA,0,2,2,2,1,2,2,2,0,10,NA,7,2,1,2,2,1,2,2017,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,2,0,0,35000,50,52,1,NA,2,51,50,NA,NA,NA,1,NA,NA,1,1,4973,66,25,NA,NA,NA,1,1,NA,0,4700,2,35000,35000,25,359,900,25,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,1,2,NA,1,"No"
"P","2023HU1364935",1,2,403,1,25,1019518,75,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,12,1,1,2,1,2,2,1,2,1993,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,150000,40,52,1,NA,2,50,22,NA,1,NA,1,5501,NA,1,1,3970,90,49,NA,NA,NA,1,1,NA,0,440,NA,150000,150000,25,501,20290,9,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0243701",1,1,610,1,25,1019518,57,1,NA,7,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,1,2,2,1,2,2007,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,23,30000,1,0,0,60000,30,52,1,NA,1,902,999,NA,NA,NA,1,5506,NA,1,1,7270,NA,NA,NA,NA,NA,1,1,NA,0,2100,NA,90000,90000,36,501,600,25,1,2,2,2,3000,2,0,0,1,0,1,0,0,0,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0700161",1,3,613,1,25,1019518,67,1,NA,NA,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,2,13,14,0,1,0,0,0,NA,NA,2,NA,1,615,999,NA,NA,1,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,4,1,NA,NA,0,0,25,501,NA,NA,1,2,4,6,4015,4,0,1,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1382252",1,3,806,1,25,1019518,49,1,NA,1,1,2,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,2,0,0,62000,40,52,NA,NA,4,999,999,NA,NA,NA,1,NA,NA,1,7,7460,NA,NA,1200,NA,NA,6,1,NA,0,1910,2,62000,62000,25,406,800,25,1,2,2,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,1,3,NA,1,"No"
"P","2023HU0951808",1,2,403,1,25,1019518,64,1,NA,1,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1979,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,2,3,0,0,0,1,NA,21,0,1,0,15600,0,NA,NA,2,NA,1,94,999,NA,NA,NA,6,6201,NA,1,1,8270,NA,NA,NA,NA,NA,1,1,NA,0,5360,NA,0,15600,25,501,NA,NA,2,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
